acceleration_x,acceleration_y,acceleration_z
2.3e-05,-1.2e-05,2.99301
2.3e-05,-1.2e-05,2.993006
2.3e-05,-1.2e-05,2.993003
2.3e-05,-1.2e-05,2.993003
2.3e-05,-1.2e-05,2.992998
2.3e-05,-1.2e-05,2.992994
2.3e-05,-1.2e-05,2.99299
2.3e-05,-1.2e-05,2.992987
2.3e-05,-1.2e-05,2.992987
2.4e-05,-1.2e-05,2.992979
2.4e-05,-1.2e-05,2.992976
2.4e-05,-1.2e-05,2.992974
2.4e-05,-1.2e-05,2.99297
2.4e-05,-1.2e-05,2.992966
2.4e-05,-1.2e-05,2.992961
2.4e-05,-1.2e-05,2.992957
2.4e-05,-1.2e-05,2.992953
2.4e-05,-1.2e-05,2.992949
2.4e-05,-1.2e-05,2.992944
2.4e-05,-1.2e-05,2.99294
2.4e-05,-1.2e-05,2.992934
2.4e-05,-1.2e-05,2.992929
2.4e-05,-1.2e-05,2.992923
2.4e-05,-1.1e-05,2.992918
2.4e-05,-1.1e-05,2.992913
2.4e-05,-1.1e-05,2.992908
2.4e-05,-1.1e-05,2.992903
2.4e-05,-1.1e-05,2.992897
2.4e-05,-1.1e-05,2.992891
2.4e-05,-1.1e-05,2.992886
2.4e-05,-1.1e-05,2.992882
2.4e-05,-1.1e-05,2.992877
2.4e-05,-1.1e-05,2.992872
2.4e-05,-1.1e-05,2.992868
2.4e-05,-1.1e-05,2.992866
2.4e-05,-1.1e-05,2.992863
2.4e-05,-1.1e-05,2.992861
2.4e-05,-1.1e-05,2.992858
2.4e-05,-1.1e-05,2.992856
2.4e-05,-1.1e-05,2.992854
2.4e-05,-1.1e-05,2.992853
2.4e-05,-1.1e-05,2.992851
2.4e-05,-1.1e-05,2.992851
2.3e-05,-1.1e-05,2.992851
2.3e-05,-1.1e-05,2.992849
2.3e-05,-1.1e-05,2.992848
2.3e-05,-1.1e-05,2.992846
2.3e-05,-1.1e-05,2.992845
2.2e-05,-1.1e-05,2.992844
2.2e-05,-1.1e-05,2.992842
2.2e-05,-1.1e-05,2.992841
2.2e-05,-1.1e-05,2.992841
2.2e-05,-1.1e-05,2.992841
2.2e-05,-1.1e-05,2.992841
2.1e-05,-1.1e-05,2.992841
2.1e-05,-1.1e-05,2.992841
2.1e-05,-1.2e-05,2.99284
2.1e-05,-1.2e-05,2.99284
2.1e-05,-1.2e-05,2.992839
2.1e-05,-1.2e-05,2.992839
2.1e-05,-1.2e-05,2.992837
2.1e-05,-1.2e-05,2.992837
2.1e-05,-1.2e-05,2.992835
2.1e-05,-1.2e-05,2.992835
2.1e-05,-1.2e-05,2.992835
2.1e-05,-1.2e-05,2.992835
2.1e-05,-1.2e-05,2.992835
2.1e-05,-1.2e-05,2.992835
2.1e-05,-1.2e-05,2.992834
2.1e-05,-1.2e-05,2.992833
2.1e-05,-1.2e-05,2.992832
2.1e-05,-1.2e-05,2.992831
2.1e-05,-1.2e-05,2.992831
2.1e-05,-1.2e-05,2.992829
2.1e-05,-1.2e-05,2.992828
2.1e-05,-1.2e-05,2.992826
2.1e-05,-1.2e-05,2.992825
2.1e-05,-1.2e-05,2.992823
2.1e-05,-1.2e-05,2.992821
2.1e-05,-1.2e-05,2.992819
2.1e-05,-1.1e-05,2.992817
2.1e-05,-1.1e-05,2.992815
2.1e-05,-1.1e-05,2.992813
2.1e-05,-1.1e-05,2.99281
2.1e-05,-1.1e-05,2.992808
2.1e-05,-1.1e-05,2.992804
2.1e-05,-1.1e-05,2.9928
2.1e-05,-1.1e-05,2.992797
2.1e-05,-1.1e-05,2.992794
2.1e-05,-1.1e-05,2.992792
2.1e-05,-1e-05,2.992789
2.1e-05,-1e-05,2.992785
2.1e-05,-1e-05,2.992783
2.1e-05,-1e-05,2.992778
2.1e-05,-1.1e-05,2.992774
2.1e-05,-1.1e-05,2.992769
2.1e-05,-1.1e-05,2.992765
2.1e-05,-1.1e-05,2.99276
2.1e-05,-1.1e-05,2.992756
2.1e-05,-1.1e-05,2.992751
2.1e-05,-1.1e-05,2.992745
2.1e-05,-1.1e-05,2.992739
2.1e-05,-1.1e-05,2.992734
2.1e-05,-1.1e-05,2.992729
2.1e-05,-1.1e-05,2.992725
2.1e-05,-1.1e-05,2.992719
2.1e-05,-1.1e-05,2.992713
2.1e-05,-1.1e-05,2.992707
2.1e-05,-1.1e-05,2.992701
2.1e-05,-1.1e-05,2.992695
2.1e-05,-1.1e-05,2.992687
2.1e-05,-1.1e-05,2.992681
2.1e-05,-1.1e-05,2.992675
2.1e-05,-1.1e-05,2.99267
2.1e-05,-1.1e-05,2.992666
2.1e-05,-1.2e-05,2.992661
2.1e-05,-1.2e-05,2.992657
2.1e-05,-1.2e-05,2.992652
2.1e-05,-1.2e-05,2.992645
2.1e-05,-1.2e-05,2.992643
2.1e-05,-1.2e-05,2.992641
2.1e-05,-1.2e-05,2.992639
2.1e-05,-1.2e-05,2.992638
2.1e-05,-1.2e-05,2.992636
2.1e-05,-1.2e-05,2.992635
2.1e-05,-1.2e-05,2.992633
2.1e-05,-1.2e-05,2.992631
2.1e-05,-1.2e-05,2.99263
2.1e-05,-1.2e-05,2.992628
2.1e-05,-1.2e-05,2.992628
2.1e-05,-1.2e-05,2.992627
2.1e-05,-1.2e-05,2.992626
2.1e-05,-1.2e-05,2.992625
2.1e-05,-1.2e-05,2.992625
2.1e-05,-1.2e-05,2.992624
2.1e-05,-1.2e-05,2.992623
2.1e-05,-1.2e-05,2.992623
2.1e-05,-1.2e-05,2.992624
2.1e-05,-1.2e-05,2.992624
2.1e-05,-1.1e-05,2.992624
2.1e-05,-1.1e-05,2.992624
2.1e-05,-1.1e-05,2.992624
2.1e-05,-1.1e-05,2.992625
2.1e-05,-1.1e-05,2.992624
2.1e-05,-1.1e-05,2.992625
2.1e-05,-1.1e-05,2.992624
2.1e-05,-1.1e-05,2.992624
2.1e-05,-1.1e-05,2.992624
2.1e-05,-1.1e-05,2.992624
2.1e-05,-1e-05,2.992625
2.1e-05,-1e-05,2.992625
2.1e-05,-1e-05,2.992626
2.1e-05,-1e-05,2.992626
2.1e-05,-1e-05,2.992627
2.1e-05,-1e-05,2.992627
2.1e-05,-1e-05,2.992627
2.1e-05,-1e-05,2.992626
2.1e-05,-1.1e-05,2.992626
2.1e-05,-1.1e-05,2.992626
2.1e-05,-1.1e-05,2.992625
2.1e-05,-1.1e-05,2.992625
2.1e-05,-1.1e-05,2.992624
2.1e-05,-1.1e-05,2.992623
2.1e-05,-1.1e-05,2.992622
2.1e-05,-1.1e-05,2.992621
2.1e-05,-1.1e-05,2.99262
2.1e-05,-1.1e-05,2.992619
2.1e-05,-1.1e-05,2.992618
2.1e-05,-1.1e-05,2.992616
2.1e-05,-1.1e-05,2.992615
2.1e-05,-1.1e-05,2.992613
2.1e-05,-1.1e-05,2.992612
2.1e-05,-1.1e-05,2.99261
2.1e-05,-1.1e-05,2.992608
2.1e-05,-1.1e-05,2.992607
2.1e-05,-1.1e-05,2.992605
2.1e-05,-1.1e-05,2.992604
2.1e-05,-1.1e-05,2.992602
2.1e-05,-1.2e-05,2.992601
2.1e-05,-1.2e-05,2.992599
2.1e-05,-1.2e-05,2.992596
2.1e-05,-1.2e-05,2.992594
2.1e-05,-1.2e-05,2.992591
2.1e-05,-1.2e-05,2.992589
2.1e-05,-1.2e-05,2.992587
2.1e-05,-1.2e-05,2.992584
2.1e-05,-1.2e-05,2.992581
2.1e-05,-1.2e-05,2.992578
2.1e-05,-1.2e-05,2.992576
2.1e-05,-1.2e-05,2.992573
2.1e-05,-1.2e-05,2.992569
2.1e-05,-1.2e-05,2.992565
2.1e-05,-1.2e-05,2.992561
2.1e-05,-1.2e-05,2.992557
2.1e-05,-1.2e-05,2.992553
2.1e-05,-1.2e-05,2.992549
2.1e-05,-1.2e-05,2.992545
2.1e-05,-1.2e-05,2.992541
2.1e-05,-1.2e-05,2.992537
2.1e-05,-1.2e-05,2.992533
2.1e-05,-1.2e-05,2.99253
2.1e-05,-1.1e-05,2.992526
2.1e-05,-1.1e-05,2.992522
2.1e-05,-1.1e-05,2.992518
2.1e-05,-1.1e-05,2.992514
2.1e-05,-1.1e-05,2.99251
2.1e-05,-1.1e-05,2.992505
2.1e-05,-1.1e-05,2.9925
2.2e-05,-1.1e-05,2.992495
2.2e-05,-1e-05,2.99249
2.2e-05,-1e-05,2.992486
2.2e-05,-1e-05,2.992483
2.2e-05,-1e-05,2.992479
2.2e-05,-1e-05,2.992475
2.2e-05,-1e-05,2.99247
2.2e-05,-1e-05,2.99246
2.2e-05,-1e-05,2.99246
2.2e-05,-1e-05,2.992455
2.2e-05,-1e-05,2.99245
2.2e-05,-1e-05,2.99244
2.2e-05,-1e-05,2.992435
2.2e-05,-1e-05,2.99243
2.2e-05,-1e-05,2.992425
2.2e-05,-1e-05,2.99242
2.2e-05,-1e-05,2.992415
2.2e-05,-1e-05,2.992408
2.2e-05,-1e-05,2.992402
2.2e-05,-1.1e-05,2.992397
2.2e-05,-1.1e-05,2.992393
2.2e-05,-1.1e-05,2.992387
2.2e-05,-1.1e-05,2.992381
2.2e-05,-1.1e-05,2.992375
2.2e-05,-1.1e-05,2.992369
2.2e-05,-1.1e-05,2.992363
2.2e-05,-1.1e-05,2.992359
2.2e-05,-1.1e-05,2.992081
2.2e-05,-1.1e-05,2.990093
2.2e-05,-1.1e-05,2.985064
2.2e-05,-1.1e-05,2.97624
2.2e-05,-1.1e-05,2.963372
2.2e-05,-1.1e-05,2.946545
2.2e-05,-1.1e-05,2.926003
2.2e-05,-1.1e-05,2.902036
2.2e-05,-1.1e-05,2.874931
2.2e-05,-1.1e-05,2.844937
2.2e-05,-1.1e-05,2.81227
2.2e-05,-1.1e-05,2.777112
2.2e-05,-1.1e-05,2.739616
2.2e-05,-1.1e-05,2.699919
2.2e-05,-1.1e-05,2.65814
2.2e-05,-1.1e-05,2.61439
2.2e-05,-1.1e-05,2.568775
2.2e-05,-1.1e-05,2.521393
2.2e-05,-1.1e-05,2.472343
2.2e-05,-1.1e-05,2.421716
2.2e-05,-1.1e-05,2.369607
2.2e-05,-1.1e-05,2.316104
2.2e-05,-1.1e-05,2.261293
2.2e-05,-1.2e-05,2.205258
2.2e-05,-1.2e-05,2.148082
2.2e-05,-1.2e-05,2.089844
2.2e-05,-1.2e-05,2.030642
2.2e-05,-1.2e-05,1.970593
2.2e-05,-1.2e-05,1.90983
2.2e-05,-1.2e-05,1.848489
2.2e-05,-1.2e-05,1.786699
2.2e-05,-1.2e-05,1.662281
2.2e-05,-1.2e-05,1.599889
2.2e-05,-1.2e-05,1.537525
2.2e-05,-1.2e-05,1.475293
2.2e-05,-1.2e-05,1.413291
2.2e-05,-1.2e-05,1.351615
2.2e-05,-1.2e-05,1.290354
2.2e-05,-1.2e-05,1.229595
2.2e-05,-1.2e-05,1.169419
2.2e-05,-1.2e-05,1.109903
2.2e-05,-1.2e-05,1.051122
2.2e-05,-1.2e-05,0.993143
2.2e-05,-1.2e-05,0.936032
2.2e-05,-1.2e-05,0.879851
2.2e-05,-1.2e-05,0.824832
2.2e-05,-1.2e-05,0.77178
2.2e-05,-1.2e-05,0.721355
2.2e-05,-1.2e-05,0.673885
2.2e-05,-1.2e-05,0.629467
2.2e-05,-1.2e-05,0.588063
2.2e-05,-1.1e-05,0.549566
2.2e-05,-1.1e-05,0.51384
2.2e-05,-1.1e-05,0.480739
1.4e-05,-7e-06,0.449589
-0.000106,3.5e-05,0.417554
-0.000438,0.000154,0.387014
-0.001155,0.000429,0.357932
-0.002248,0.000922,0.329718
-0.003514,0.001684,0.301595
-0.004648,0.002761,0.272963
-0.005348,0.004191,0.243636
-0.005372,0.006008,0.213919
-0.004564,0.008219,0.184075
-0.002874,0.010768,0.153291
-0.000357,0.013531,0.120276
0.002886,0.016349,0.085628
0.006736,0.019,0.050476
0.01106,0.021228,0.015746
0.015719,0.022778,-0.017684
0.02057,0.023434,-0.049032
0.025476,0.023048,-0.07763
0.0303,0.021567,-0.103105
0.034899,0.019046,-0.125463
0.039133,0.015634,-0.144898
0.042877,0.011555,-0.161634
0.046023,0.007071,-0.175921
0.048481,0.002453,-0.188073
0.050195,-0.002054,-0.198489
0.05114,-0.006251,-0.207548
0.051326,-0.009989,-0.215544
0.049588,-0.015754,-0.229045
0.047791,-0.017719,-0.234731
0.045475,-0.019087,-0.239758
0.042719,-0.019897,-0.244132
0.039602,-0.020203,-0.247846
0.036198,-0.020069,-0.250885
0.032578,-0.019558,-0.253229
0.028801,-0.018736,-0.254856
0.024925,-0.017664,-0.25575
0.020997,-0.016402,-0.25594
0.017058,-0.015001,-0.255468
0.013143,-0.013507,-0.25437
0.009279,-0.011959,-0.252668
0.005487,-0.010389,-0.250383
0.00179,-0.008828,-0.247529
-0.00176,-0.007312,-0.244123
-0.005092,-0.005885,-0.240198
-0.008132,-0.004586,-0.235845
-0.010817,-0.003448,-0.231172
-0.013102,-0.002495,-0.226255
-0.014966,-0.00174,-0.221152
-0.016405,-0.001186,-0.215921
-0.017437,-0.000829,-0.210647
-0.018087,-0.000657,-0.205399
-0.018391,-0.000653,-0.200227
-0.018387,-0.000799,-0.195162
-0.018115,-0.001074,-0.190219
-0.017614,-0.00146,-0.185411
-0.01692,-0.001938,-0.180742
-0.016067,-0.002491,-0.176221
-0.015083,-0.003103,-0.171842
-0.013989,-0.003762,-0.167601
-0.012792,-0.004464,-0.163505
-0.011486,-0.005209,-0.159561
-0.01005,-0.006005,-0.155779
-0.008451,-0.006867,-0.152167
-0.006645,-0.007815,-0.14873
-0.00458,-0.008874,-0.145469
-0.002203,-0.01007,-0.142386
0.000545,-0.011433,-0.139475
0.003724,-0.012991,-0.136735
0.00739,-0.014776,-0.134157
0.011598,-0.016815,-0.131737
0.016401,-0.019137,-0.129467
0.021848,-0.021766,-0.127341
0.027985,-0.024728,-0.125349
0.03486,-0.028047,-0.123485
0.042506,-0.031741,-0.121741
0.050897,-0.035798,-0.120103
0.059955,-0.040182,-0.118565
0.069574,-0.044842,-0.117119
0.079652,-0.049728,-0.115756
0.090105,-0.054797,-0.11447
0.100874,-0.060019,-0.113254
0.111928,-0.065374,-0.112104
0.123261,-0.07086,-0.111017
0.134891,-0.076482,-0.109992
0.159181,-0.088205,-0.108123
0.159181,-0.088205,-0.108123
0.185184,-0.10074,-0.106487
0.198969,-0.107385,-0.105751
0.213349,-0.11432,-0.105066
0.228374,-0.121572,-0.10443
0.244092,-0.129166,-0.103839
0.26055,-0.137127,-0.103289
0.277787,-0.145474,-0.102778
0.295833,-0.154223,-0.102302
0.314714,-0.163388,-0.101858
0.334458,-0.172982,-0.101442
0.355091,-0.183019,-0.101052
0.376636,-0.193508,-0.100685
0.399114,-0.204461,-0.100339
0.422544,-0.215887,-0.100012
0.446945,-0.227793,-0.099702
0.472336,-0.240191,-0.099408
0.49874,-0.253091,-0.099129
0.52618,-0.266504,-0.098861
0.554676,-0.28044,-0.098602
0.58424,-0.294905,-0.098353
0.614885,-0.309905,-0.098115
0.646625,-0.325448,-0.097884
0.679478,-0.341541,-0.09766
0.71346,-0.358194,-0.097439
0.748585,-0.375413,-0.097217
0.784855,-0.3932,-0.096989
0.822262,-0.411551,-0.096754
0.86079,-0.430459,-0.09651
0.900422,-0.449915,-0.096255
0.941142,-0.469914,-0.095986
0.982933,-0.490447,-0.095699
1.025778,-0.511507,-0.095391
1.069655,-0.533085,-0.09506
1.114538,-0.555168,-0.094702
1.160396,-0.577742,-0.094318
1.207194,-0.600791,-0.093906
1.254898,-0.624298,-0.093465
1.303471,-0.648246,-0.092993
1.352876,-0.672617,-0.092491
1.403077,-0.697394,-0.09196
1.454036,-0.722559,-0.091402
1.50572,-0.748095,-0.090817
1.558095,-0.773986,-0.090207
1.611132,-0.800217,-0.089575
1.664801,-0.826775,-0.088922
1.719076,-0.853644,-0.088251
1.773929,-0.880813,-0.087564
1.885278,-0.936002,-0.086147
1.94173,-0.964,-0.085422
1.99867,-0.992251,-0.084688
2.056075,-1.020745,-0.083946
2.113926,-1.049471,-0.083198
2.172201,-1.078418,-0.082446
2.230881,-1.107576,-0.081691
2.289947,-1.136935,-0.080935
2.34938,-1.166486,-0.080178
2.409161,-1.196219,-0.079421
2.469274,-1.226126,-0.078664
2.529698,-1.256196,-0.077908
2.590417,-1.28642,-0.077154
2.651411,-1.316788,-0.076405
2.712662,-1.347291,-0.075661
2.774155,-1.377921,-0.074924
2.835876,-1.40867,-0.074194
2.89781,-1.439532,-0.073471
2.959946,-1.470499,-0.072754
3.022273,-1.501566,-0.072045
3.084778,-1.532726,-0.071345
3.14745,-1.563973,-0.070652
3.210276,-1.595301,-0.069969
3.273246,-1.626703,-0.069296
3.336346,-1.658174,-0.068633
3.399566,-1.689706,-0.067981
3.462894,-1.721294,-0.067339
3.526319,-1.752934,-0.066708
3.589835,-1.784619,-0.066088
3.653434,-1.816346,-0.065479
3.717108,-1.848112,-0.064881
3.780849,-1.879913,-0.064295
3.844651,-1.911743,-0.063719
3.908504,-1.943599,-0.063154
3.972402,-1.975477,-0.062599
4.03634,-2.007374,-0.062056
4.10031,-2.039287,-0.061526
4.164309,-2.071212,-0.061007
4.228332,-2.103148,-0.060498
4.292376,-2.135094,-0.059999
4.356437,-2.167045,-0.059508
4.420513,-2.199002,-0.059025
4.484598,-2.230961,-0.05855
4.548687,-2.262919,-0.058082
4.612778,-2.294876,-0.057623
4.676866,-2.326827,-0.057171
4.740944,-2.358771,-0.056727
4.80501,-2.390705,-0.05629
4.869059,-2.422627,-0.05586
4.933087,-2.454535,-0.055436
4.997091,-2.486427,-0.055018
5.061065,-2.5183,-0.054607
5.125006,-2.550152,-0.054203
5.188908,-2.58198,-0.053807
5.252769,-2.613784,-0.053435
5.31659,-2.645562,-0.053084
5.380378,-2.67732,-0.052744
5.444141,-2.70906,-0.052409
5.571624,-2.772501,-0.051736
5.635353,-2.804208,-0.051395
5.699078,-2.835907,-0.051051
5.762795,-2.867597,-0.050705
5.826504,-2.899276,-0.050357
5.890196,-2.930942,-0.050009
5.953867,-2.962591,-0.04966
6.017508,-2.994218,-0.049311
6.08111,-3.025821,-0.048968
6.144668,-3.057395,-0.048632
6.208174,-3.088937,-0.048302
6.271623,-3.120445,-0.047975
6.335013,-3.151917,-0.047652
6.398341,-3.183351,-0.047332
6.461606,-3.214747,-0.047013
6.524804,-3.246104,-0.046694
6.587935,-3.277421,-0.046375
6.650996,-3.308696,-0.046055
6.713984,-3.339928,-0.045735
6.776894,-3.371115,-0.045416
6.839723,-3.402254,-0.045099
6.902466,-3.433344,-0.044784
6.965119,-3.464383,-0.044471
7.027685,-3.495372,-0.044161
7.090163,-3.526309,-0.043853
7.15255,-3.557194,-0.043549
7.214843,-3.588027,-0.043248
7.277044,-3.618806,-0.042949
7.339151,-3.649533,-0.042654
7.401165,-3.680205,-0.042361
7.46308,-3.710823,-0.04207
7.524897,-3.741385,-0.041781
7.586614,-3.771891,-0.041494
7.648229,-3.80234,-0.04121
7.709742,-3.832731,-0.040927
7.771151,-3.863063,-0.040647
7.832456,-3.893338,-0.04037
7.893654,-3.923554,-0.040095
7.954747,-3.953712,-0.039824
8.015734,-3.983809,-0.039556
8.076612,-4.013847,-0.03929
8.137384,-4.043827,-0.039026
8.19805,-4.073747,-0.038765
8.258609,-4.103609,-0.038506
8.31906,-4.133412,-0.038249
8.379407,-4.163157,-0.037994
8.439646,-4.192843,-0.03774
8.499781,-4.222472,-0.037489
8.559811,-4.252045,-0.03724
8.619737,-4.281559,-0.036993
8.679558,-4.311018,-0.036748
8.739278,-4.340421,-0.036505
8.798896,-4.369768,-0.036264
8.858412,-4.39906,-0.036024
8.917828,-4.428298,-0.035786
8.977146,-4.457482,-0.035549
9.095485,-4.515691,-0.035078
9.154508,-4.544717,-0.034845
9.154508,-4.544717,-0.034845
9.272265,-4.602612,-0.034383
9.331,-4.631483,-0.034155
9.38964,-4.660303,-0.033928
9.448185,-4.689073,-0.033703
9.506637,-4.717793,-0.03348
9.564995,-4.746462,-0.033258
9.62326,-4.775083,-0.033037
9.681432,-4.803654,-0.032818
9.739511,-4.832176,-0.032599
9.739511,-4.832176,-0.032599
9.855395,-4.889077,-0.032175
9.913203,-4.917457,-0.031973
9.970922,-4.94579,-0.031773
10.028558,-4.974079,-0.031574
10.086108,-5.002324,-0.031371
10.143579,-5.030526,-0.031103
10.200954,-5.058681,-0.03073
10.258215,-5.086776,-0.030311
10.315326,-5.114795,-0.029903
10.372252,-5.142721,-0.029535
10.428967,-5.170541,-0.029218
10.485449,-5.198246,-0.028947
10.541685,-5.225827,-0.02871
10.597668,-5.253282,-0.028493
10.653389,-5.280609,-0.028283
10.708853,-5.307806,-0.028072
10.764053,-5.334873,-0.027855
10.818993,-5.36181,-0.027632
10.873668,-5.388617,-0.027404
10.928081,-5.415294,-0.027172
10.98223,-5.441839,-0.026939
11.036113,-5.468255,-0.026708
11.089732,-5.494538,-0.026482
11.143083,-5.52069,-0.02626
11.196165,-5.54671,-0.026045
11.248981,-5.572598,-0.025835
11.301529,-5.598354,-0.025632
11.353813,-5.623981,-0.025434
11.40583,-5.649475,-0.025242
11.457585,-5.67484,-0.025057
11.509079,-5.700076,-0.024877
11.560314,-5.725183,-0.024704
11.611294,-5.750166,-0.024538
11.662017,-5.775024,-0.024377
11.712493,-5.799761,-0.024213
11.762722,-5.824376,-0.024023
11.812708,-5.848872,-0.023816
11.862444,-5.873245,-0.023606
11.911922,-5.897496,-0.023403
11.961145,-5.92162,-0.023211
12.010108,-5.945617,-0.023031
12.058807,-5.969488,-0.022861
12.107245,-5.993231,-0.022691
12.155417,-6.016845,-0.022515
12.203324,-6.040332,-0.022339
12.250962,-6.063689,-0.022167
12.29833,-6.086916,-0.022003
12.345428,-6.110013,-0.021845
12.392256,-6.132977,-0.021693
12.438814,-6.155813,-0.021546
12.485102,-6.178518,-0.0214
12.531122,-6.201096,-0.021256
12.576879,-6.223544,-0.021112
12.667593,-6.268059,-0.020825
12.667593,-6.268059,-0.020825
12.712556,-6.290127,-0.020681
12.757257,-6.312069,-0.020538
12.845882,-6.355576,-0.020254
12.889805,-6.377143,-0.020113
12.933474,-6.398584,-0.019973
12.976885,-6.419901,-0.019834
13.020041,-6.441095,-0.019697
13.062945,-6.462166,-0.01956
13.105596,-6.483113,-0.019425
13.147994,-6.503936,-0.019291
13.19014,-6.524637,-0.01916
13.232036,-6.545216,-0.01903
13.273683,-6.565674,-0.018903
13.315083,-6.58601,-0.018778
13.356235,-6.606226,-0.018655
13.397141,-6.626323,-0.018534
13.437805,-6.6463,-0.018416
13.478228,-6.66616,-0.0183
13.518408,-6.685901,-0.018178
13.558349,-6.705527,-0.018039
13.598052,-6.725035,-0.017893
13.637512,-6.744425,-0.017748
13.676727,-6.763696,-0.017609
13.715696,-6.782847,-0.017477
13.754417,-6.801878,-0.017322
13.792887,-6.820787,-0.01714
13.831095,-6.83957,-0.01696
13.86904,-6.858225,-0.016805
13.90672,-6.876752,-0.016682
13.944139,-6.895152,-0.016589
13.981301,-6.913426,-0.016519
14.018208,-6.93158,-0.016461
14.054869,-6.949613,-0.016406
14.09129,-6.967532,-0.016339
14.12748,-6.985339,-0.015878
14.163404,-7.003016,-0.01442
14.198921,-7.020494,-0.012394
14.233807,-7.037662,-0.010332
14.267822,-7.054402,-0.008596
14.300764,-7.070615,-0.00735
14.332477,-7.086223,-0.006614
14.362858,-7.101171,-0.006317
14.391849,-7.115433,-0.006375
14.41942,-7.128997,-0.006696
14.44558,-7.141863,-0.007192
14.470361,-7.154047,-0.007746
14.493802,-7.165572,-0.008222
14.515956,-7.176459,-0.008554
14.536859,-7.186727,-0.008735
14.55654,-7.196394,-0.00879
14.575027,-7.205472,-0.008766
14.592337,-7.213965,-0.008712
14.608486,-7.221887,-0.008672
14.623497,-7.229246,-0.008676
14.637385,-7.23605,-0.008736
14.650182,-7.242315,-0.008853
14.661917,-7.248055,-0.009014
14.672624,-7.253287,-0.009205
14.682336,-7.258029,-0.009311
14.691084,-7.262294,-0.009099
14.698865,-7.266081,-0.008707
14.705653,-7.269379,-0.008324
14.711428,-7.272175,-0.008082
14.716169,-7.274462,-0.008034
14.719882,-7.276241,-0.008173
14.724311,-7.278319,-0.008862
14.725096,-7.278653,-0.009312
14.724996,-7.27855,-0.009772
14.724058,-7.278034,-0.01022
14.722345,-7.277134,-0.010634
14.719913,-7.275881,-0.010989
14.716822,-7.274302,-0.011288
14.713127,-7.272425,-0.011519
14.708885,-7.270278,-0.011662
14.704141,-7.267884,-0.011713
14.698938,-7.265264,-0.011685
14.693313,-7.262435,-0.011598
14.687294,-7.259413,-0.01147
14.680904,-7.256209,-0.011318
14.67417,-7.252833,-0.011158
14.667108,-7.249297,-0.010997
14.659735,-7.245609,-0.010843
14.652072,-7.241776,-0.010697
14.644132,-7.237806,-0.010561
14.635934,-7.23371,-0.010434
14.62749,-7.229493,-0.010314
14.618818,-7.225162,-0.010195
14.609933,-7.220725,-0.01008
14.600843,-7.216189,-0.009968
14.591567,-7.211559,-0.009857
14.582115,-7.206843,-0.009748
14.572497,-7.202046,-0.009639
14.562726,-7.197172,-0.009531
14.552812,-7.19223,-0.009424
14.542765,-7.187222,-0.009318
14.532595,-7.182153,-0.009214
14.522308,-7.17703,-0.009112
14.51192,-7.171855,-0.009013
14.501434,-7.166633,-0.008916
14.490861,-7.161367,-0.008822
14.480208,-7.156064,-0.008734
14.469483,-7.150725,-0.00865
14.458694,-7.145355,-0.008574
14.447843,-7.139956,-0.008506
14.436942,-7.134535,-0.008443
14.426001,-7.129091,-0.008381
14.415018,-7.123631,-0.008321
14.404008,-7.118157,-0.008262
14.392976,-7.112672,-0.008203
14.381924,-7.107179,-0.008147
14.370857,-7.10168,-0.008092
14.359784,-7.096179,-0.008041
14.348709,-7.090677,-0.007995
14.337636,-7.085178,-0.007953
14.326572,-7.079683,-0.007911
14.315521,-7.074196,-0.007869
14.304488,-7.068719,-0.007829
14.293478,-7.063251,-0.00779
14.28249,-7.057798,-0.007754
14.271528,-7.052359,-0.007718
14.2606,-7.046935,-0.007686
14.249704,-7.04153,-0.007658
14.228026,-7.030775,-0.007605
14.21725,-7.025429,-0.007581
14.206517,-7.020107,-0.007559
14.195832,-7.014808,-0.00754
14.185197,-7.009535,-0.007521
14.174614,-7.004289,-0.007502
14.164086,-6.999069,-0.007483
14.153614,-6.993878,-0.007464
14.1432,-6.988717,-0.007445
14.132846,-6.983586,-0.007428
14.122552,-6.978484,-0.007412
14.112322,-6.973415,-0.007397
14.102157,-6.968379,-0.007382
14.092059,-6.963375,-0.007368
14.08203,-6.958405,-0.007354
14.072067,-6.953471,-0.007341
14.062178,-6.948574,-0.007326
14.052361,-6.943712,-0.007312
14.042619,-6.938887,-0.007297
14.032951,-6.934098,-0.007283
14.023359,-6.929349,-0.007267
14.013843,-6.924637,-0.007252
14.004407,-6.919965,-0.007235
13.99505,-6.915333,-0.007219
13.985774,-6.910741,-0.007202
13.976579,-6.90619,-0.007186
13.967465,-6.90168,-0.007171
13.958435,-6.897212,-0.007152
13.949489,-6.892786,-0.007134
13.940629,-6.888401,-0.007116
13.931855,-6.88406,-0.007093
13.923165,-6.879762,-0.007071
13.914561,-6.875506,-0.007048
13.906047,-6.871295,-0.007026
13.897619,-6.867126,-0.007
13.889276,-6.863001,-0.006975
13.881021,-6.85892,-0.006951
13.872852,-6.854883,-0.006928
13.864775,-6.850889,-0.006904
13.856782,-6.846938,-0.006877
13.848879,-6.843031,-0.006849
13.841061,-6.839169,-0.006823
13.833337,-6.835351,-0.006797
13.825701,-6.831578,-0.006771
13.818154,-6.827847,-0.006745
13.810699,-6.824164,-0.006717
13.803332,-6.820525,-0.006689
13.796055,-6.816929,-0.006658
13.788864,-6.813376,-0.006626
