velocity_data_x,velocity_data_y,velocity_data_z
-0.4624859999999999,1.425935,-0.00016
-0.462478,1.425929,-0.00016
-0.46247,1.425923,-0.00016
-0.462462,1.425916,-0.00016
-0.462454,1.425909,-0.00016
-0.462445,1.425902,-0.00016
-0.462437,1.4258959999999998,-0.00016
-0.462429,1.42589,-0.000161
-0.46242,1.425885,-0.000161
-0.462412,1.42588,-0.000161
-0.4624029999999999,1.425876,-0.000161
-0.4623939999999999,1.425874,-0.00016
-0.4623859999999999,1.425873,-0.00016
-0.462377,1.425873,-0.00016
-0.462368,1.425874,-0.00016
-0.462359,1.425877,-0.00016
-0.46235,1.42588,-0.00016
-0.462341,1.425884,-0.00016
-0.4623319999999999,1.42589,-0.00016
-0.4623239999999999,1.4258959999999998,-0.00016
-0.462317,1.425903,-0.00016
-0.4623109999999999,1.425912,-0.00016
-0.462308,1.42592,-0.00016
-0.4623069999999999,1.42593,-0.000159
-0.462308,1.425941,-0.000159
-0.462312,1.425952,-0.000159
-0.462319,1.425963,-0.000159
-0.4623279999999999,1.425975,-0.000158
-0.46234,1.425987,-0.000158
-0.4623529999999999,1.425998,-0.000158
-0.462368,1.426008,-0.000158
-0.462385,1.426018,-0.000158
-0.462422,1.426034,-0.000158
-0.462422,1.426034,-0.000158
-0.462442,1.42604,-0.000158
-0.4624609999999999,1.426045,-0.000158
-0.462496,1.426052,-0.000158
-0.462512,1.4260540000000002,-0.000159
-0.462525,1.426055,-0.000159
-0.462535,1.426056,-0.000159
-0.4625439999999999,1.426056,-0.00016
-0.46255,1.426056,-0.00016
-0.462554,1.426056,-0.00016
-0.462556,1.426055,-0.00016
-0.462556,1.4260540000000002,-0.00016
-0.462555,1.426053,-0.00016
-0.462553,1.426052,-0.000161
-0.46255,1.426051,-0.000161
-0.462546,1.426049,-0.000161
-0.462542,1.426048,-0.000161
-0.462537,1.4260469999999998,-0.00016
-0.4625319999999999,1.426046,-0.00016
-0.462526,1.426044,-0.00016
-0.46252,1.426042,-0.00016
-0.4625149999999999,1.426041,-0.00016
-0.462509,1.4260389999999998,-0.00016
-0.462502,1.426036,-0.00016
-0.462496,1.426034,-0.00016
-0.4624899999999999,1.426032,-0.00016
-0.462483,1.42603,-0.00016
-0.462477,1.426028,-0.00016
-0.462471,1.426025,-0.00016
-0.462464,1.426023,-0.00016
-0.462458,1.42602,-0.00016
-0.462451,1.426017,-0.00016
-0.4624439999999999,1.426013,-0.00016
-0.462437,1.42601,-0.00016
-0.46243,1.426007,-0.00016
-0.462424,1.426004,-0.00016
-0.462416,1.426001,-0.00016
-0.462409,1.425998,-0.00016
-0.462402,1.425994,-0.00016
-0.462395,1.425991,-0.00016
-0.462388,1.425987,-0.00016
-0.462381,1.425984,-0.00016
-0.462373,1.42598,-0.00016
-0.462366,1.425977,-0.00016
-0.462358,1.425973,-0.00016
-0.46235,1.425969,-0.00016
-0.462343,1.425964,-0.00016
-0.462335,1.42596,-0.00016
-0.4623279999999999,1.425955,-0.00016
-0.462321,1.42595,-0.00016
-0.462316,1.425945,-0.00016
-0.462313,1.425941,-0.00016
-0.462313,1.425936,-0.00016
-0.462314,1.425931,-0.00016
-0.462319,1.425926,-0.00016
-0.462325,1.425921,-0.00016
-0.462334,1.425915,-0.00016
-0.462346,1.42591,-0.00016
-0.462359,1.425905,-0.00016
-0.4623739999999999,1.4259,-0.00016
-0.4623899999999999,1.4258959999999998,-0.00016
-0.462408,1.425893,-0.00016
-0.462426,1.425891,-0.00016
-0.462445,1.42589,-0.00016
-0.462463,1.42589,-0.000159
-0.46248,1.425892,-0.000159
-0.462496,1.425895,-0.000159
-0.462509,1.425898,-0.000159
-0.462521,1.425902,-0.000159
-0.46253,1.425907,-0.000159
-0.4625359999999999,1.425913,-0.000159
-0.462541,1.4259190000000002,-0.000159
-0.462543,1.425926,-0.000159
-0.4625439999999999,1.425933,-0.000159
-0.462543,1.425941,-0.000159
-0.4625399999999999,1.425948,-0.000159
-0.462537,1.425956,-0.000159
-0.4625329999999999,1.425963,-0.000159
-0.462528,1.4259700000000002,-0.000159
-0.462522,1.425977,-0.000159
-0.462516,1.425982,-0.000159
-0.46251,1.425987,-0.000159
-0.462503,1.42599,-0.000159
-0.462497,1.425991,-0.000159
-0.4624899999999999,1.425992,-0.00016
-0.462476,1.42599,-0.00016
-0.4624689999999999,1.4259879999999998,-0.00016
-0.462463,1.425986,-0.00016
-0.462456,1.425984,-0.00016
-0.46245,1.425983,-0.00016
-0.462443,1.425981,-0.00016
-0.462437,1.425979,-0.00016
-0.462431,1.425977,-0.00016
-0.462425,1.425976,-0.00016
-0.4624189999999999,1.425974,-0.00016
-0.462413,1.425974,-0.00016
-0.4624069999999999,1.425973,-0.00016
-0.462402,1.425972,-0.00016
-0.462396,1.425971,-0.000159
-0.4623899999999999,1.4259700000000002,-0.000159
-0.462384,1.425969,-0.000159
-0.4623779999999999,1.425968,-0.000159
-0.462372,1.425967,-0.000159
-0.462366,1.425966,-0.000159
-0.46236,1.425965,-0.000159
-0.462354,1.425964,-0.000159
-0.462348,1.425963,-0.000159
-0.462342,1.425963,-0.000159
-0.4623359999999999,1.4259620000000002,-0.000159
-0.462331,1.425961,-0.000159
-0.462327,1.42596,-0.000159
-0.462325,1.425959,-0.000159
-0.462325,1.425959,-0.000159
-0.4623279999999999,1.425958,-0.000159
-0.462333,1.425957,-0.000159
-0.462341,1.425956,-0.000159
-0.462351,1.4259540000000002,-0.000159
-0.462363,1.425953,-0.000159
-0.4623779999999999,1.425951,-0.000159
-0.4623939999999999,1.425949,-0.000159
-0.462412,1.425947,-0.000158
-0.46243,1.425945,-0.000158
-0.462449,1.425943,-0.000158
-0.462468,1.425941,-0.000158
-0.4624859999999999,1.425938,-0.000158
-0.462502,1.425935,-0.000158
-0.462516,1.425933,-0.000158
-0.462527,1.42593,-0.000158
-0.462537,1.425927,-0.000158
-0.4625439999999999,1.425924,-0.000159
-0.462549,1.425921,-0.000159
-0.462553,1.4259190000000002,-0.000159
-0.462554,1.425917,-0.00016
-0.462554,1.425916,-0.00016
-0.462553,1.425916,-0.00016
-0.462551,1.425917,-0.00016
-0.4625479999999999,1.4259190000000002,-0.00016
-0.462545,1.425923,-0.00016
-0.462541,1.425928,-0.000159
-0.4625359999999999,1.425934,-0.000159
-0.4625319999999999,1.425941,-0.000159
-0.462527,1.425948,-0.000159
-0.462522,1.425956,-0.000158
-0.462517,1.425965,-0.000158
-0.4625109999999999,1.425974,-0.000158
-0.462506,1.425982,-0.000158
-0.4625,1.425989,-0.000158
-0.462495,1.4259959999999998,-0.000158
-0.462489,1.426002,-0.000158
-0.462483,1.426006,-0.000158
-0.462478,1.426009,-0.000159
-0.462472,1.426011,-0.000159
-0.462466,1.426012,-0.000159
-0.46246,1.426013,-0.000159
-0.462454,1.426013,-0.00016
-0.4624479999999999,1.426012,-0.00016
-0.462442,1.426011,-0.00016
-0.4624359999999999,1.426008,-0.00016
-0.46243,1.426006,-0.00016
-0.462423,1.426003,-0.00016
-0.462417,1.426,-0.00016
-0.46241,1.425997,-0.00016
-0.462404,1.425994,-0.00016
-0.462391,1.425987,-0.00016
-0.462391,1.425987,-0.00016
-0.462377,1.425979,-0.00016
-0.46237,1.425975,-0.00016
-0.462363,1.425971,-0.00016
-0.462363,1.425971,-0.00016
-0.4623489999999999,1.4259620000000002,-0.00016
-0.462342,1.425958,-0.000161
-0.462335,1.425953,-0.000161
-0.462329,1.425948,-0.000161
-0.462323,1.425943,-0.000161
-0.462319,1.425938,-0.000161
-0.462317,1.425934,-0.000161
-0.462318,1.425928,-0.000161
-0.462321,1.425923,-0.000161
-0.462326,1.425918,-0.000161
-0.462334,1.425913,-0.000161
-0.462345,1.425908,-0.000161
-0.4623569999999999,1.425903,-0.000161
-0.462372,1.425899,-0.000161
-0.462388,1.425895,-0.000161
-0.462405,1.425892,-0.000161
-0.462423,1.425891,-0.000161
-0.462442,1.42589,-0.000161
-0.4624609999999999,1.42589,-0.00016
-0.462478,1.425892,-0.00016
-0.4624939999999999,1.425895,-0.00016
-0.462509,1.425898,-0.00016
-0.462521,1.425902,-0.00016
-0.46253,1.425908,-0.00016
-0.462538,1.425914,-0.00016
-0.4625439999999999,1.425922,-0.00016
-0.4625479999999999,1.425931,-0.00016
-0.46255,1.425941,-0.00016
-0.462551,1.425952,-0.00016
-0.46255,1.425963,-0.00016
-0.462549,1.425974,-0.00016
-0.462547,1.425986,-0.000159
-0.462545,1.425998,-0.000159
-0.462542,1.426009,-0.000159
-0.462539,1.426019,-0.000159
-0.462535,1.426029,-0.000159
-0.4625319999999999,1.426038,-0.000159
-0.462528,1.426045,-0.00016
-0.462524,1.426051,-0.00016
-0.46252,1.426057,-0.00016
-0.462516,1.4260620000000002,-0.00016
-0.462512,1.426066,-0.00016
-0.462508,1.426069,-0.00016
-0.4625039999999999,1.426072,-0.00016
-0.4625,1.426074,-0.000161
-0.462496,1.426076,-0.000161
-0.462492,1.426077,-0.000161
-0.462487,1.426078,-0.000161
-0.462483,1.42608,-0.000161
-0.462479,1.42608,-0.000161
-0.462474,1.426081,-0.000161
-0.46247,1.426081,-0.000161
-0.4624649999999999,1.426081,-0.000161
-0.4624609999999999,1.426082,-0.000161
-0.462456,1.426082,-0.000161
-0.462451,1.426082,-0.000161
-0.462446,1.426082,-0.000161
-0.462442,1.426082,-0.000161
-0.462437,1.426081,-0.000161
-0.4624319999999999,1.426081,-0.000161
-0.462427,1.426082,-0.000161
-0.462421,1.426081,-0.000161
-0.462416,1.426081,-0.000161
-0.4624109999999999,1.42608,-0.000161
-0.462406,1.42608,-0.000161
-0.4624,1.426079,-0.000161
-0.462395,1.426079,-0.000161
-0.462389,1.426078,-0.000161
-0.462384,1.426077,-0.000162
-0.4623779999999999,1.426077,-0.000162
-0.462373,1.426076,-0.000162
-0.462367,1.426075,-0.000162
-0.4623609999999999,1.426073,-0.000162
-0.462355,1.426072,-0.000162
-0.46235,1.4260700000000002,-0.000162
-0.462344,1.426069,-0.000162
-0.462338,1.426067,-0.000162
-0.46233,1.426064,-0.000162
-0.4623279999999999,1.426063,-0.000162
-0.4623279999999999,1.426061,-0.000162
-0.46233,1.42606,-0.000162
-0.462335,1.426059,-0.000162
-0.462343,1.426057,-0.000162
-0.4623529999999999,1.426055,-0.000162
-0.4623649999999999,1.426053,-0.000161
-0.462379,1.426051,-0.000161
-0.462396,1.426049,-0.000161
-0.462413,1.4260469999999998,-0.000161
-0.4624319999999999,1.426045,-0.000161
-0.462451,1.426042,-0.00016
-0.4624689999999999,1.4260389999999998,-0.00016
-0.462487,1.426036,-0.00016
-0.462503,1.426033,-0.00016
-0.462516,1.42603,-0.00016
-0.462528,1.426027,-0.00016
-0.462537,1.426023,-0.00016
-0.462545,1.42602,-0.00016
-0.46255,1.426017,-0.00016
-0.462553,1.426013,-0.00016
-0.462555,1.42601,-0.00016
-0.462555,1.426007,-0.00016
-0.462554,1.426003,-0.00016
-0.462552,1.426,-0.00016
-0.46255,1.425997,-0.00016
-0.462546,1.425994,-0.00016
-0.462543,1.42599,-0.00016
-0.462539,1.425986,-0.00016
-0.462535,1.425983,-0.00016
-0.46253,1.425978,-0.00016
-0.462526,1.425974,-0.00016
-0.462521,1.425971,-0.00016
-0.462516,1.425967,-0.00016
-0.4625109999999999,1.425963,-0.000159
-0.462506,1.425958,-0.000159
-0.462501,1.4259540000000002,-0.000159
-0.462496,1.425949,-0.000159
-0.462491,1.425944,-0.000159
-0.4624859999999999,1.42594,-0.000159
-0.462481,1.425935,-0.000159
-0.462476,1.42593,-0.000159
-0.462471,1.425925,-0.000159
-0.462466,1.42592,-0.000159
-0.46246,1.425915,-0.000159
-0.462455,1.42591,-0.000159
-0.462449,1.425905,-0.000159
-0.4624439999999999,1.4259,-0.000159
-0.462438,1.4258959999999998,-0.00016
-0.4624319999999999,1.425894,-0.00016
-0.462427,1.425893,-0.000159
-0.462421,1.425892,-0.000159
-0.4624149999999999,1.425893,-0.000159
-0.462409,1.425895,-0.000159
-0.4624029999999999,1.425898,-0.000159
-0.462397,1.425902,-0.000159
-0.4623899999999999,1.425907,-0.000159
-0.462384,1.425913,-0.000158
-0.4623779999999999,1.4259190000000002,-0.000158
-0.462371,1.425926,-0.000158
-0.4623649999999999,1.425933,-0.000158
-0.462358,1.425941,-0.000158
-0.462351,1.425948,-0.000158
-0.462345,1.425956,-0.000158
-0.462338,1.425964,-0.000158
-0.4623319999999999,1.425971,-0.000158
-0.462327,1.425978,-0.000158
-0.462323,1.425984,-0.000158
-0.462321,1.425989,-0.000158
-0.462321,1.425993,-0.000158
-0.462323,1.4259959999999998,-0.000158
-0.462329,1.425998,-0.000158
-0.462337,1.425999,-0.000159
-0.462347,1.425999,-0.000159
-0.462375,1.425999,-0.000159
-0.462391,1.425998,-0.000159
-0.46241,1.425997,-0.000159
-0.46243,1.4259959999999998,-0.000159
-0.46245,1.425995,-0.000159
-0.46247,1.425995,-0.000158
-0.462489,1.425994,-0.000158
-0.4625069999999999,1.425994,-0.000158
-0.462522,1.425994,-0.000158
-0.4625359999999999,1.425994,-0.000158
-0.4625479999999999,1.425994,-0.000159
-0.462557,1.425994,-0.000159
-0.4625649999999999,1.425995,-0.000159
-0.46257,1.4259959999999998,-0.000159
-0.462574,1.425997,-0.000159
-0.462576,1.425998,-0.000159
-0.462577,1.426,-0.000159
-0.462577,1.426001,-0.000159
-0.462577,1.426002,-0.000159
-0.462575,1.426003,-0.000159
-0.462574,1.426004,-0.00016
-0.462572,1.426004,-0.00016
-0.4625689999999999,1.426005,-0.00016
-0.462567,1.426005,-0.00016
-0.462564,1.426006,-0.00016
-0.4625609999999999,1.426007,-0.00016
-0.4625579999999999,1.426007,-0.00016
-0.462555,1.426007,-0.00016
-0.462552,1.426008,-0.00016
-0.462549,1.426008,-0.00016
-0.462546,1.426009,-0.00016
-0.462543,1.42601,-0.00016
-0.462539,1.426011,-0.00016
-0.4625359999999999,1.426011,-0.00016
-0.4625329999999999,1.426012,-0.00016
-0.46253,1.426013,-0.00016
-0.462526,1.426014,-0.00016
-0.4625229999999999,1.426014,-0.00016
-0.4625189999999999,1.426014,-0.00016
-0.462516,1.426014,-0.00016
-0.462512,1.426014,-0.00016
-0.462509,1.426014,-0.00016
-0.462505,1.426014,-0.00016
-0.462502,1.426014,-0.00016
-0.4624979999999999,1.426014,-0.00016
-0.4624939999999999,1.426014,-0.00016
-0.4624899999999999,1.426014,-0.00016
-0.4624859999999999,1.426014,-0.00016
-0.4624819999999999,1.426014,-0.00016
-0.462478,1.426014,-0.00016
-0.462474,1.426014,-0.00016
-0.46247,1.426014,-0.00016
-0.462466,1.426014,-0.00016
-0.4624609999999999,1.426013,-0.00016
-0.4624569999999999,1.426012,-0.00016
-0.4624529999999999,1.426011,-0.00016
-0.4624479999999999,1.426011,-0.00016
-0.4624439999999999,1.42601,-0.00016
-0.462439,1.426009,-0.00016
-0.462435,1.426008,-0.00016
-0.46243,1.426007,-0.000161
-0.462425,1.426007,-0.000161
-0.462421,1.426006,-0.000161
-0.462416,1.426005,-0.000161
-0.4624109999999999,1.426004,-0.000161
-0.462406,1.426003,-0.000161
-0.462401,1.426002,-0.000161
-0.462396,1.426001,-0.000161
-0.462391,1.426001,-0.000161
-0.4623859999999999,1.426,-0.000161
-0.462381,1.425999,-0.000161
-0.462371,1.425997,-0.000161
-0.462366,1.425995,-0.000161
-0.4623609999999999,1.425994,-0.000161
-0.4623609999999999,1.425994,-0.000161
-0.46235,1.425991,-0.000161
-0.462345,1.42599,-0.000161
-0.46234,1.4259879999999998,-0.000161
-0.4623359999999999,1.425987,-0.000161
-0.4623319999999999,1.425986,-0.000161
-0.462331,1.425985,-0.000161
-0.462331,1.425983,-0.000161
-0.462334,1.425981,-0.000161
-0.462339,1.425979,-0.000161
-0.462347,1.425978,-0.000161
-0.462358,1.425977,-0.000161
-0.462371,1.425975,-0.000161
-0.4623859999999999,1.425974,-0.000161
-0.4624029999999999,1.425972,-0.00016
-0.462421,1.425971,-0.00016
-0.4624399999999999,1.425969,-0.00016
-0.462459,1.425967,-0.00016
-0.462477,1.425965,-0.00016
-0.4624939999999999,1.425963,-0.00016
-0.46251,1.425961,-0.00016
-0.4625229999999999,1.425958,-0.00016
-0.462534,1.425956,-0.00016
-0.462543,1.4259540000000002,-0.00016
-0.46255,1.425952,-0.00016
-0.462555,1.425949,-0.00016
-0.462559,1.425947,-0.00016
-0.46256,1.425945,-0.00016
-0.4625609999999999,1.425943,-0.00016
-0.46256,1.425941,-0.00016
-0.462559,1.4259389999999998,-0.00016
-0.462557,1.425938,-0.00016
-0.462555,1.425935,-0.00016
-0.462552,1.425933,-0.00016
-0.462549,1.42593,-0.00016
-0.462546,1.425928,-0.00016
-0.462542,1.425925,-0.00016
-0.462539,1.425923,-0.00016
-0.462535,1.425921,-0.000161
-0.4625319999999999,1.4259190000000002,-0.000161
-0.462528,1.425917,-0.000161
-0.462524,1.425916,-0.000161
-0.462521,1.425915,-0.000161
-0.462517,1.425916,-0.000161
-0.462513,1.425918,-0.000161
-0.462509,1.425921,-0.000161
-0.462506,1.425926,-0.000161
-0.462502,1.425932,-0.00016
-0.4624979999999999,1.4259389999999998,-0.00016
-0.4624939999999999,1.425947,-0.00016
-0.4624899999999999,1.425956,-0.000159
-0.462485,1.425965,-0.000159
-0.462481,1.425975,-0.000159
-0.462477,1.425984,-0.000159
-0.4624729999999999,1.425992,-0.000159
-0.4624689999999999,1.425999,-0.000159
-0.462464,1.426006,-0.000159
-0.46246,1.426012,-0.000159
-0.462455,1.426017,-0.000159
-0.462451,1.42602,-0.000159
-0.462446,1.426023,-0.00016
-0.462442,1.426025,-0.00016
-0.462437,1.426026,-0.00016
-0.4624319999999999,1.426026,-0.00016
-0.4624279999999999,1.426026,-0.00016
-0.462423,1.426025,-0.00016
-0.462418,1.426024,-0.000161
-0.462413,1.426023,-0.000161
-0.462408,1.426022,-0.000161
-0.4624029999999999,1.426021,-0.000161
-0.462398,1.426017,-0.000101
-0.462368,1.425941,0.0001189999999999
-0.4622159999999999,1.425485,0.000436
-0.461785,1.424172,0.000532
-0.4596739999999999,1.4177030000000002,0.0001189999999999
-0.457927,1.412338,-0.000192
-0.455725,1.405568,-0.0004969999999999
-0.453083,1.397444,-0.00077
-0.4500189999999999,1.388015,-0.001006
-0.446543,1.377313,-0.001208
-0.4426569999999999,1.365345,-0.0013859999999999
-0.4383579999999999,1.352102,-0.00156
-0.433639,1.33756,-0.001739
-0.428488,1.32169,-0.001943
-0.4228989999999999,1.304465,-0.002179
-0.4168659999999999,1.285873,-0.002441
-0.410388,1.265911,-0.002729
-0.403469,1.244588,-0.003038
-0.396117,1.22193,-0.00336
-0.388344,1.197976,-0.003684
-0.380168,1.172781,-0.003998
-0.37161,1.146407,-0.004291
-0.36269,1.118922,-0.004555
-0.353432,1.090395,-0.004785
-0.343861,1.060902,-0.004978
-0.334,1.030521,-0.005131
-0.323879,0.999336,-0.005247
-0.313529,0.967451,-0.005323
-0.3029929999999999,0.934992,-0.005346
-0.2923199999999999,0.90211,-0.005302
-0.281563,0.868973,-0.005177
-0.270784,0.8357620000000001,-0.00496
-0.260175,0.802647,-0.00482
-0.249661,0.7698619999999999,-0.004649
-0.238976,0.737521,-0.003282
-0.2279969999999999,0.705758,-0.000106
-0.216689,0.674852,0.004402
-0.205116,0.645157,0.009155
-0.193402,0.6169640000000001,0.013436
-0.181691,0.590428,0.017193
-0.170181,0.565628,0.020303
-0.159108,0.542566,0.022347
-0.148745,0.5211899999999999,0.022318
-0.139354,0.501363,0.019122
-0.131183,0.482808,0.0128289999999999
-0.124568,0.46517,0.0045829999999999
-0.119916,0.4481489999999999,-0.004529
-0.1176349999999999,0.431536,-0.013755
-0.118077,0.415195,-0.022415
-0.121512,0.3990849999999999,-0.029897
-0.128074,0.383256,-0.035843
-0.137686,0.367788,-0.040027
-0.150087,0.3527969999999999,-0.042371
-0.164893,0.338447,-0.043078
-0.181691,0.324925,-0.042399
-0.200099,0.312423,-0.040547
-0.2197849999999999,0.301121,-0.037781
-0.240471,0.291179,-0.034416
-0.261936,0.282717,-0.0308
-0.284017,0.27581,-0.02723
-0.306617,0.270496,-0.0238889999999999
-0.329689,0.266779,-0.020874
-0.353219,0.264644,-0.0182449999999999
-0.377218,0.26406,-0.016076
-0.401713,0.264991,-0.014393
-0.426751,0.267394,-0.013178
-0.452385,0.27123,-0.0123819999999999
-0.478679,0.276464,-0.011943
-0.505694,0.283064,-0.0117849999999999
-0.533465,0.290987,-0.011828
-0.561983,0.300169,-0.011995
-0.591187,0.3105199999999999,-0.012213
-0.620965,0.32193,-0.012416
-0.6511680000000001,0.3342699999999999,-0.012546
-0.681621,0.347398,-0.012548
-0.712142,0.361167,-0.012378
-0.742553,0.375431,-0.011994
-0.772688,0.390047,-0.011368
-0.802398,0.404877,-0.010493
-0.831557,0.4197899999999999,-0.0094019999999999
-0.8600629999999999,0.4346689999999999,-0.008121
-0.8878450000000001,0.449409,-0.006675
-0.914852,0.463926,-0.005077
-0.941057,0.478147,-0.003341
-0.966444,0.492016,-0.001475
-0.991009,0.50549,0.000515
-1.037675,0.531133,0.004832
-1.059784,0.54327,0.0070959999999999
-1.081083,0.554945,0.009335
-1.101582,0.566163,0.011492
-1.121289,0.5769380000000001,0.013536
-1.1402139999999998,0.5872850000000001,0.015452
-1.15837,0.597223,0.0172639999999999
-1.17575,0.606757,0.018977
-1.192324,0.615876,0.020578
-1.2080540000000002,0.624564,0.0220409999999999
-1.2229139999999998,0.6328090000000001,0.023331
-1.236892,0.640609,0.02443
-1.249997,0.647971,0.025329
-1.26225,0.654913,0.026031
-1.27369,0.661459,0.026549
-1.284361,0.667637,0.0268959999999999
-1.294312,0.673478,0.027085
-1.303595,0.679012,0.027134
-1.312261,0.6842699999999999,0.0270569999999999
-1.320362,0.689281,0.026867
-1.327943,0.694072,0.0265769999999999
-1.335047,0.698666,0.026197
-1.341713,0.703087,0.0257389999999999
-1.347975,0.707353,0.025211
-1.353864,0.711481,0.024622
-1.359403,0.715486,0.023978
-1.364616,0.719377,0.023285
-1.36952,0.723167,0.02255
-1.374134,0.726863,0.021778
-1.378473,0.7304729999999999,0.0209759999999999
-1.38255,0.734003,0.02015
-1.386376,0.737456,0.019302
-1.3899629999999998,0.7408359999999999,0.018437
-1.3933209999999998,0.744146,0.017559
-1.396459,0.7473890000000001,0.016675
-1.399388,0.7505689999999999,0.015788
-1.402115,0.753688,0.014901
-1.404648,0.7567470000000001,0.014019
-1.406994,0.759748,0.0131449999999999
-1.40916,0.7626930000000001,0.012281
-1.411154,0.765584,0.011431
-1.412982,0.768421,0.010597
-1.41465,0.771207,0.009783
-1.416165,0.773943,0.008989
-1.417532,0.77663,0.008219
-1.418757,0.779271,0.007474
-1.419844,0.7818649999999999,0.006755
-1.420798,0.7844140000000001,0.006063
-1.421623,0.786918,0.005399
-1.422325,0.789377,0.004764
-1.422907,0.7917930000000001,0.004159
-1.423374,0.794165,0.003583
-1.423728,0.7964939999999999,0.003037
-1.423975,0.798782,0.002521
-1.424119,0.80103,0.002036
-1.4241620000000002,0.803237,0.00158
-1.42411,0.8054060000000001,0.001153
-1.423965,0.807537,0.000755
-1.423731,0.8096300000000001,0.000385
-1.423411,0.811684,4.3e-05
-1.423009,0.813701,-0.000274
-1.422527,0.815681,-0.000565
-1.421968,0.817623,-0.000832
-1.421337,0.8195290000000001,-0.001075
-1.420635,0.821398,-0.001295
-1.419867,0.8232309999999999,-0.0014939999999999
-1.419034,0.8250290000000001,-0.0016719999999999
-1.418139,0.826793,-0.001831
-1.417185,0.828523,-0.001971
-1.416174,0.8302209999999999,-0.002094
-1.415109,0.831886,-0.002201
-1.413992,0.833521,-0.002293
-1.412825,0.835125,-0.00237
-1.41161,0.8367,-0.002433
-1.41035,0.8382459999999999,-0.002485
-1.409046,0.8397629999999999,-0.002525
-1.406316,0.842714,-0.002574
-1.406316,0.842714,-0.002574
-1.403437,0.845556,-0.002587
-1.403437,0.845556,-0.002587
-1.4004219999999998,0.84829,-0.00257
-1.398869,0.849617,-0.002553
-1.3972870000000002,0.8509180000000001,-0.002529
-1.395678,0.852194,-0.002501
-1.394044,0.8534440000000001,-0.002468
-1.392386,0.854669,-0.002431
-1.390706,0.8558690000000001,-0.002392
-1.3890049999999998,0.857044,-0.002349
-1.387285,0.858196,-0.002304
-1.385547,0.859323,-0.002257
-1.383792,0.860427,-0.002208
-1.382021,0.8615079999999999,-0.0021579999999999
-1.380236,0.8625659999999999,-0.002107
-1.3784379999999998,0.8636020000000001,-0.002055
-1.376629,0.8646159999999999,-0.002002
-1.374808,0.865607,-0.00195
-1.372977,0.8665780000000001,-0.0018969999999999
-1.371138,0.867527,-0.0018449999999999
-1.369291,0.8684559999999999,-0.0017929999999999
-1.367437,0.8693639999999999,-0.001742
-1.365578,0.870252,-0.001691
-1.363714,0.8711209999999999,-0.001641
-1.361846,0.87197,-0.001592
-1.359974,0.8728,-0.001544
-1.3581,0.873611,-0.001497
-1.356225,0.8744040000000001,-0.001452
-1.354348,0.875178,-0.001407
-1.352472,0.875935,-0.001365
-1.350596,0.876674,-0.001323
-1.348722,0.877395,-0.001283
-1.346849,0.8781,-0.0012439999999999
-1.344979,0.8787870000000001,-0.001207
-1.343112,0.879459,-0.001172
-1.341249,0.880114,-0.001137
-1.339391,0.8807530000000001,-0.001105
-1.337537,0.881376,-0.001074
-1.335689,0.881984,-0.001044
-1.333846,0.8825770000000001,-0.001015
-1.332011,0.8831540000000001,-0.000988
-1.330182,0.883717,-0.000963
-1.328361,0.884265,-0.000938
-1.326548,0.884799,-0.000915
-1.324744,0.8853190000000001,-0.000893
-1.322948,0.885824,-0.000873
-1.321163,0.886316,-0.0008529999999999
-1.319387,0.8867940000000001,-0.0008349999999999
-1.3176219999999998,0.887259,-0.0008179999999999
-1.315867,0.88771,-0.000802
-1.314124,0.8881479999999999,-0.000787
-1.312391,0.888573,-0.000773
-1.310671,0.888985,-0.0007599999999999
-1.308964,0.889385,-0.0007469999999999
-1.307268,0.8897719999999999,-0.000736
-1.305586,0.8901479999999999,-0.000725
-1.303916,0.890511,-0.000715
-1.302259,0.890863,-0.0007059999999999
-1.300615,0.8912040000000001,-0.000697
-1.298985,0.891534,-0.0006889999999999
-1.297368,0.891854,-0.000681
-1.295764,0.8921629999999999,-0.000674
-1.294174,0.8924629999999999,-0.000667
-1.292598,0.892753,-0.000661
-1.291036,0.8930319999999999,-0.000655
-1.289489,0.893302,-0.00065
-1.287957,0.8935620000000001,-0.000645
-1.28644,0.893812,-0.00064
-1.284938,0.8940520000000001,-0.0006349999999999
-1.283452,0.8942829999999999,-0.0006309999999999
-1.281982,0.8945049999999999,-0.000627
-1.280527,0.894717,-0.0006219999999999
-1.279088,0.89492,-0.000619
-1.277665,0.895114,-0.000615
-1.276258,0.895299,-0.000611
-1.274866,0.8954770000000001,-0.000608
-1.273489,0.895647,-0.000605
-1.272128,0.89581,-0.000601
-1.270783,0.895965,-0.000598
-1.269454,0.8961129999999999,-0.000595
-1.266841,0.896387,-0.000589
-1.266841,0.896387,-0.000589
-1.265559,0.8965129999999999,-0.000586
-1.263043,0.8967450000000001,-0.00058
-1.261809,0.8968520000000001,-0.000576
-1.260592,0.8969520000000001,-0.000573
-1.25939,0.8970459999999999,-0.00057
-1.258204,0.897134,-0.0005679999999999
-1.257034,0.897216,-0.000565
-1.2558790000000002,0.897292,-0.000562
-1.25474,0.8973620000000001,-0.00056
-1.253617,0.8974260000000001,-0.000558
-1.252508,0.8974850000000001,-0.0005549999999999
-1.251415,0.897538,-0.000553
-1.250338,0.8975870000000001,-0.000551
-1.249275,0.8976299999999999,-0.000549
-1.248228,0.897669,-0.000546
